ID,LATITUDE,LONGITUDE,SCHOOLNAME,ADDRESS,CITY,STATE
382,30.27741043,-91.25535533,Crescent Elementary School,62575 Bayou Road,Plaquemine,LA
383,30.54360822,-91.19635413,Crestworth Elementary School,11200 Avenue F,Baton Rouge,LA
384,30.55490822,-91.16485413,Crestworth Middle School,2555 Desoto Drive,Baton Rouge,LA
385,30.52309992,-92.07236489,Creswell Elementary School,1218 East Leo Street,Opelousas,LA
386,32.4834833,-93.74165166,Creswell Elementary School,2901 Creswell Avenue,Shreveport,LA
387,32.49969253,-92.12745319,Crosley Elementary School,700 Natchitoches Street,West Monroe,LA
388,30.25990157,-92.39706052,Crowley High School,263 Hensgens Road,Crowley,LA
389,30.22000251,-92.37686053,Crowley Kindergarten School,1119 North Parkerson Avenue,Crowley,LA
390,30.22060247,-92.38126051,Crowley Middle School,401 West Northern Avenue,Crowley,LA
391,32.24109551,-91.59175209,Crowville School,139 School Road,Crowville,LA
392,30.51840658,-90.45965455,Crystal Academy,411 Crystal Street,Hammond,LA
393,32.44528364,-93.65065095,Curtis Elementary School,5600 Barksdale Boulevard,Bossier City,LA
394,29.53401291,-90.33815909,Cut Off Elementary School,177 West 55th Street,Cut Off,LA
395,30.27561138,-89.71846311,Cypress Cove Elementary School,540 South Military Road,Slidell,LA
396,30.35900988,-91.02485514,Cypress Heights Academy (C),10420 Barringer Foreman Road,Baton Rouge,LA
397,32.54039374,-92.03095338,Cypress Point Elementary School,6701 Mosswood Drive,Monroe,LA
398,32.51848617,-92.66505219,Cypress Springs Elementary School,1040 Saratoga Street,Ruston,LA
399,30.24249961,-93.38066198,D. S. Perkins Elementary School,565 N Crocker Street,Sulphur,LA
400,30.44820723,-90.43135527,D.C. Reeves Elementary School,18026 Sisters Road,Ponchatoula,LA
401,31.29818962,-92.47645796,D.F. Huddle Elementary School,505 Texas Avenue,Alexandria,LA
402,30.47570885,-91.15345434,Dalton Elementary School,3605 Ontario,Baton Rouge,LA
403,30.02521034,-91.80776063,Daspit Road Elementary School,1103 Daspit Road,New Iberia,LA
404,32.90258165,-93.01955047,David Wade Correctional Center,670 Bell Hill Road,Homer,LA
405,29.9278122,-90.11156086,De La Salle Senior High School (C),5300 St. Charles Avenue,New Orleans,LA
406,29.9278122,-90.11156086,De LaSalle Junior High School (C),5300 St.Charles Avenue,New Orleans,LA
407,29.98691155,-90.19976073,Deckbar School,1201 Elise Avenue,Metairie,LA
408,29.95120999,-91.99406042,Delcambre Elementary School,706 Martin Luther King Drive,Delcambre,LA
409,29.94841002,-91.99456041,Delcambre High School,601 West Main Street,Delcambre,LA
410,32.42689651,-91.49705313,Delhi Charter School,6940 Hwy 17,Delhi,LA
411,32.45929667,-91.4923533,Delhi Elementary School,509 Main Street,Delhi,LA
412,32.45869667,-91.4923533,Delhi High School,413 Main Street,Delhi,LA
413,32.46189671,-91.48465332,Delhi Middle School,106 Toombs Street,Delhi,LA
414,30.49750865,-91.16095421,Delmont Elementary School,5300 Douglas Street,Baton Rouge,LA
415,32.76129477,-91.80585386,Delta High School,7661 Mer Rouge/Collinston Road,Mer Rouge,LA
416,30.48700893,-90.9562545,Denham Springs Elementary School,306 North Range Avenue,Denham Springs,LA
417,30.49490888,-90.95625445,Denham Springs Freshman High School,940 Range Avenue NE,Denham Springs,LA
418,30.49630887,-90.95625444,Denham Springs High School,1000 North Range Avenue,Denham Springs,LA
419,30.48890888,-90.94335451,Denham Springs Junior High School,401 Hatchell Lane,Denham Springs,LA
420,30.76840268,-89.88675296,Denhamtown Elementary School,1101 Avenue M,Bogalusa,LA
421,30.451998,-93.42845635,DeQuincy Elementary School,304 McNeese Street,DeQuincy,LA
422,30.45319799,-93.44425629,DeQuincy High School,207 N Overton,DeQuincy,LA
423,30.45079801,-93.45035637,DeQuincy Middle School,1603 W Fourth St,DeQuincy,LA
424,30.85619099,-93.30595237,DeRidder High School,723 O`Neal Street,DeRidder,LA
425,30.85099108,-93.3017524,DeRidder Junior High School,415 Frusha Drive,DeRidder,LA
426,30.48590882,-91.12805431,Desire Street Academy,3852 East Brookstowns Dr.,Baton Rouge,LA
427,32.02218627,-93.71084653,DeSoto Alternative School,2269 Whaley Street,Mansfield,LA
428,32.02218627,-93.71084653,DeSoto Career Academy,2269 Whaley Street,Mansfield,LA
429,29.96511122,-90.38435982,Destrehan High School,1 Wildcat Ln,Destrehan,LA
430,30.56220747,-91.28855489,Devall Middle School,11851 North River Road,Port Allen,LA
431,29.88361233,-90.1177607,Disciples of Christ Preschool and Academy (B),6520 Second Zion Avenue,Marrero,LA
432,30.8034063,-91.20725413,Dixon Correctional Institute,5568 Hwy. 68,Jackson,LA
433,32.07598936,-92.6585514,Dodson High School,305 Jones Street,Dodson,LA
434,30.01031056,-91.80656047,Dodson Street Elementary School,420 Dodson Street,New Iberia,LA
435,30.16829977,-93.2214602,Dolby Elementary School,817 Jefferson Drive,Lake Charles,LA
436,30.0974121,-91.00095715,Donaldsonville High School,100 Tiger Drive,Donaldsonville,LA
437,30.0806121,-90.96295738,Donaldsonville Primary School,38210 Hwy 3089,Donaldsonville,LA
438,32.60908391,-93.87455323,Donnie Bickham Middle School,7240 Old Mooringsport Road,Shreveport,LA
439,30.17721147,-91.16475631,Dorseyville Elementary School,31505 Hwy. 1 South,White Castle,LA
440,32.5644894,-92.39365291,Downsville High School,4787 Highway 151,Downsville,LA
441,30.50020814,-90.75305471,Doyle Elementary School,29285 South Range Road,Livingston,LA
442,30.50100809,-90.74435471,Doyle High School,20480 Circle Drive,Livingston,LA
443,32.53558334,-93.41205025,Doyline High School,804 College St.,Doyline,LA
444,29.96520942,-92.04816047,Dozier Elementary School,12725 North Road,Erath,LA
445,29.96621243,-90.03696123,Dr. Charles Richard Drew Elementary School,3819 St. Claude Avenue,New Orleans,LA
446,29.94291224,-90.09146097,Dr. M.L.K. Charter School for Science & Tech.,2503 Willow Street,New Orleans,LA
447,29.96641454,-90.01394932,Dr. M.L.K. Elem. School for Science & Tech.,1617 Caffin Avenue,New Orleans,LA
448,32.54219162,-92.23755323,Drew Elementary School,1132 Highway 15,West Monroe,LA
449,31.5787894,-92.52965532,Dry Prong Junior High School,800 Grove Street,Dry Prong,LA
450,30.4456092,-90.95575475,DSM Kindergarten,8091 Vincent Road,Denham Springs,LA
451,32.69338498,-92.65185193,Dubach High School,7710 Fellowship Rd,Dubach,LA
452,30.44540906,-91.16915449,Dufrocq Montessori School,330 South 19th St,Baton Rouge,LA
453,29.49031455,-90.74825895,Dularge Elementary School,1327 Bayou Dularge Road,Theriot,LA
454,29.53071426,-90.7291589,Dularge Middle School,Box 61 Bayou Dularge Road,Houma,LA
455,30.26911042,-90.96985578,Duplessis Primary School,38101 Hwy 621,Gonzales,LA
456,30.23860387,-92.18156169,Duson Elementary School,301 Fourth Street,Duson,LA
457,30.2635105,-90.98885575,Dutchtown High School,13165 Hwy 73,Geismar,LA
458,30.26241051,-90.98895576,Dutchtown Middle School,13078 Hwy 73,Geismar,LA
459,30.26221051,-90.98895576,Dutchtown Primary School,13046 Hwy 73,Geismar,LA
460,29.90561275,-89.99866117,Dwight D. Eisenhower Elementary School,3700 Tall Pines Drive,New Orleans,LA
461,30.49270667,-90.09715623,E. E. Lyon Elementary School,1615 North Florida Street,Covington,LA
462,30.24189963,-93.36166176,E. K. Key Elementary School,1201 E Burton Street,Sulphur,LA
463,32.62838295,-93.28304992,E. S. Richardson Elementary School,515 W Todd,Minden,LA
464,32.4913833,-93.72065158,E.B. Williams Stoner Hill Elem Lab School,2127 C. E. Galloway Boulevard,Shreveport,LA
465,29.79391327,-90.81085892,E.D. White Catholic High School (C),555 Cardinal Drive,Thibodaux,LA
466,30.26271062,-91.21685541,E.J. Gay Middle School,57955 St. Louis Rd.,Plaquemine,LA
467,30.12200878,-91.83256171,Early Learning Center,307 Church Street,St. Martinville,LA
468,30.22571064,-90.91555628,East Ascension High School,612 E Worthey Road,Gonzales,LA
469,30.75569326,-93.02315373,East Beauregard Elementary School,5368 Highway 113,DeRidder,LA
470,30.75569326,-93.02315373,East Beauregard High School,5364 Highway 113,DeRidder,LA
471,30.50219738,-92.40116139,East Elementary School,550 Mathilda Ave.,Eunice,LA
472,30.86230603,-91.01195391,East Feliciana Parish Enrichment Academy,12752 Silliman Street,Clinton,LA
473,29.57261397,-90.72775895,East Houma Elementary School,222 Connely Street,Houma,LA
474,30.2734105,-91.11935549,East Iberville Elementary/High School,3285 Highway 75,St. Gabriel,LA
475,29.97761169,-90.18076077,East Jefferson High School,400 Phlox Street,Metairie,LA
476,31.1524903,-93.2619513,East Leesville Elementary School,203 Belview Road,Leesville,LA
477,31.76739388,-93.09084846,East Natchitoches Elementary and Middle School,1001 East Fifth Street,Natchitoches,LA
478,32.78069508,-91.90285406,East Side Elementary School,115 McCreight Street,Bastrop,LA
479,30.07311054,-90.52235846,East St. John Elementary School,400 Ory Drive,LaPlace,LA
480,30.07881053,-90.53105839,East St. John High School,1 Wildcat Drive,Reserve,LA
481,29.59251365,-90.68925899,East Street School,609 East Street,Houma,LA
482,29.79231331,-90.81395892,East Thibodaux Middle School,802 East Seventh Street,Thibodaux,LA
483,30.83520616,-91.13955409,Eastern LA Mental Health Sys/Jackson,Hwy. 10,Jackson,LA
484,30.57830844,-90.99425412,Eastern LA Mental Health/Greenwell Sprgs,23260 Greenwell Springs Rd.,Greenwell Springs,LA
485,30.83520616,-91.13955409,Eastern LA Mental System Forensic Div/Jackson,Hwy. 10,Jackson,LA
486,30.49910872,-90.91825448,Eastside Elementary School,9735 Lockhart Road,Denham Springs,LA
487,29.96140876,-92.1415603,Eaton Park Elementary School,1502 Sylvester Street,Abbeville,LA
488,31.62898608,-93.75444534,Ebarb School,5340 Hwy. 482,Noble,LA
489,29.92491215,-90.12486081,Ecole Bilingue de la Nouvelle-Orleans,938 Calhoun Street,New Orleans,LA
490,30.01511133,-90.20246056,Ecole Classique,5236 Glendale Street,Metairie,LA
491,32.43078347,-93.74315143,Eden Gardens Fundamental Elementary School,626 Eden Boulevard,Shreveport,LA
492,30.46310894,-91.1552544,Eden Park Elementary School,1650 N Acad Thwy E,Baton Rouge,LA
493,30.17670601,-92.065162,Edgar Martin Middle School,401 Broadmoor Boulevard,Lafayette,LA
494,30.03961199,-89.99926103,Edgelake Preparatory Academy,7945 Edgelake Court,New Orleans,LA
495,29.92081269,-90.00446119,Edna Karr Secondary School,3332 Huntlee Drive,New Orleans,LA
496,29.86291323,-91.57205803,Edward Boudreaux Middle School,18333 Hwy 182 West,Baldwin,LA
497,29.94381204,-90.13306084,Edward Hynes Charter School,719 South Carrollton Avenue,New Orleans,LA
498,30.2367011,-92.50575988,Egan Elementary School,2166 Egan Highway,Egan,LA
499,32.43058345,-93.75025147,Eighty-first Street ECE Center,8108 Fairfield Avenue,Shreveport,LA
500,30.03961259,-89.92406223,Einstein Charter School,5100 Cannes Street,New Orleans,LA
501,30.25921059,-91.06855564,Elayn Hunt Correctional Center,6925 Hwy. 74,St. Gabriel,LA
502,29.94241215,-90.1117609,Eleanor McMain Secondary School,5712 South Claiborne Avenue,New Orleans,LA
503,29.97636141,-90.03397528,Elementary District Learning Center,3811 North Galvez Street,New Orleans,LA
504,30.8656928,-92.79205523,Elizabeth High School,440 Live Oak Street,Elizabeth,LA
505,29.88991244,-90.08526082,Ella C. Pittman Elementary School,3800 Thirteenth Street,Harvey,LA
506,29.97601179,-90.16046084,Ella Dolhonde Elementary School,219 Severn Avenue,Metairie,LA
507,29.56231378,-90.67705895,Ellender Memorial High School,3012 Patriot Drive,Houma,LA
508,29.83891251,-90.11066059,Ellender Middle School,4501 East Ames Boulevard,Marrero,LA
509,32.35318448,-93.55674976,Elm Grove Middle School,1541 Old Highway 71,Elm Grove,LA
510,30.48509631,-92.70525808,Elton Elementary School,614 Powell Road,Elton,LA
511,30.4791964,-92.69355822,Elton High School,903 Second Street,Elton,LA
512,29.5746138,-90.69675896,Elysian Fields Middle School,700 Hibernia Place,Houma,LA
513,30.50970663,-90.46005467,Emmanuel SDA School,702 North Cherry Street,Hammond,LA
514,30.75700481,-90.26335126,Enon Elementary School,14058 Highway 16,Franklinton,LA
515,30.01641241,-89.9863615,Ephesus Adventist Junior Academy,4500 Gawain Drive,New Orleans,LA
516,30.00961046,-91.82176049,Epiphany Day School (E),303 West Main Street,New Iberia,LA
517,30.42340943,-91.03665476,Episcopal High School,3200 Woodland Ridge Blvd.,Baton Rouge,LA
518,30.0867087,-91.90866143,Episcopal School of Acadiana/Alternative,1557 Smede Road,Broussard,LA
519,32.60429721,-91.45385355,Epps High School,4044 Circle Drive,Epps,LA
520,29.95260966,-92.03566039,Erath High School,808 South Broadway,Erath,LA
521,29.95270966,-92.03566039,Erath Middle School,800 South Broadway,Erath,LA
522,30.10930752,-92.01566169,Ernest Gallet Elementary School,2901 E Milton Ave,Youngsville,LA
523,30.01743933,-89.99432437,"Ernest N. ""Dutch"" Morial School",7701 Grant Street,New Orleans,LA
524,29.85271247,-90.10976063,Estelle Elementary School,2800 Barataria Boulevard,Marrero,LA
525,30.18740247,-92.46436004,Estherwood Elementary School,214 Jefferson Avenue,Estherwood,LA
526,30.24889931,-93.19726012,Eternity Christian Academy & Learning Inst.,933 N Shattuck Street,Lake Charles,LA
527,29.97311119,-90.37795986,Ethel Schoeffner Elementary School,140 Plantation Road,Destrehan,LA
528,30.49079735,-92.42536108,Eunice Career & Technical Education Center,421 South 10th Street,Eunice,LA
529,30.49129735,-92.42436109,Eunice Elementary School,451 South 9th Street,Eunice,LA
530,30.4909972,-92.4409609,Eunice High School,301 Bobcat Drive,Eunice,LA
531,30.49049738,-92.42256111,Eunice Junior High School,751 West Oak Street,Eunice,LA
532,32.43598291,-93.87425212,Evangel Christian Academy (AG),7425 Broadacres Road,Shreveport,LA
533,30.69629411,-92.35466204,Evangeline Central School,4587 Vidrine Highway,Ville Platte,LA
534,30.26559996,-92.56975955,Evangeline Elementary School,1448 Old Evangeline Highway,Evangeline,LA
535,30.28690473,-92.00936326,Evangeline Elementary School,610 East Butcher Switch Road,Lafayette,LA
536,30.98358774,-93.50235105,Evans High School,Highway 111,Evans,LA
537,29.65791366,-90.76865904,Evergreen Junior High School,5000 West Main Street,Houma,LA
538,31.29538959,-92.44755814,Ewell S. Aiken Optional School,1323 Vance Avenue,Alexandria,LA
539,30.06351207,-89.95066153,Excel Academy,7570 Anne Marie Ct.,New Orleans,LA
540,32.35649248,-92.1088522,Excelsior Preparatory Boys School,3220 Hwy. 165,Monroe,LA
541,30.17599974,-93.20586,F. K. White Middle School,1000 E McNeese,Lake Charles,LA
542,30.00460011,-90.07090617,F.W. Gregory Junior High School,1700 Pratt Drive,New Orleans,LA
543,32.47848316,-93.79025192,Fair Park High School,3222 Greenwood Road,Shreveport,LA
544,32.44928339,-93.75015155,Fairfield Magnet School,6215 Fairfield Avenue,Shreveport,LA
545,30.18289968,-93.17975968,Fairview Elementary School,3955 Gerstner Mem. Drive,Lake Charles,LA
546,30.8078931,-92.94135417,Fairview High School,4239 Highway 377,Grant,LA
547,31.93819111,-93.15214854,Fairview-Alpha Elementary & Junior High School,1439 Highway 71,Campti,LA
548,30.21931064,-90.89165641,Faith Academy,10469 Airline Highway,Gonzales,LA
549,29.88981233,-90.11216074,Faith Academy,6216 Sixth Avenue,Marrero,LA
550,29.93821173,-90.20576057,Faith Lutheran School,300 Colonial Club Drive,Harahan,LA
551,30.68700621,-91.45305577,False River Academy,201 Major Parkway,New Roads,LA
552,30.38390965,-91.09465491,Family Christian Academy,8919 World Ministry Ave. Bldg. 92,Baton Rouge,LA
553,30.56579878,-92.07926513,Family Worship Christian Academy,386 Compress Road,Opelousas,LA
554,30.03188454,-89.94288501,Fannie C. Williams Middle School,11755 Dwyer Boulevard,New Orleans,LA
555,32.81619079,-92.3567527,Farmerville Elementary School,7195 Highway 33,Farmerville,LA
556,32.77798973,-92.40735254,Farmerville High School,300 Anthony Street,Farmerville,LA
557,32.7792897,-92.40855252,Farmerville Junior High School,606 Bernice Street,Farmerville,LA
558,30.86600598,-91.01785393,Felicianas Alternative School,11325 Liberty Street,Clinton,LA
559,31.61788921,-92.20545522,Fellowship Elementary School,1650 Hwy. 773,Trout,LA
560,30.36539717,-92.92065796,Fenton Elementary School,509 First Street,Fenton,LA
561,31.63709645,-91.55455172,Ferriday High School,801 E. E. Wallace Boulevard,Ferriday,LA
562,31.62989644,-91.56075174,Ferriday Junior High School,201 Martin Luther King,Ferriday,LA
563,31.63859658,-91.54605173,Ferriday Lower Elementary School,110 Bateman Drive,Ferriday,LA
564,31.63049643,-91.56075174,Ferriday Upper Elementary School,151 Martin Luther King,Ferriday,LA
565,30.05111069,-90.53165864,Fifth Ward Elementary School,158 Panther Drive,Reserve,LA
566,30.04651212,-90.89905778,Fifth Ward Elementary School,8184 Villavaso Street,St. James,LA
567,30.61290502,-89.9273554,Fifth Ward Junior High School,81419 Highway 21,Bush,LA
568,30.22150571,-92.0198626,First Baptist Christian School,201 West Convent,Lafayette,LA
569,30.2469116,-89.7943624,First Baptist Christian School,4141 Pontchartrain Dr.,Slidell,LA
570,32.46988335,-93.73875158,First Baptist Church School,533 Ockley Drive,Shreveport,LA
571,30.18140584,-92.07616198,Fisher Early Childhood Development Center,230 Ridge Road,Lafayette,LA
572,29.73701282,-90.1254602,Fisher Middle/High School,2529 Jean Lafitte Boulevard,Lafitte,LA
573,32.95189796,-91.44925375,Fiske Union School,11670 Hwy 585,Oak Grove,LA
574,29.96767815,-90.09291205,Fisk-Howard Elementary School,211 South Lopez Street,New Orleans,LA
575,29.95310018,-90.09676199,Florence J. Chester Elementary School,3929 Erato Street,New Orleans,LA
576,30.28281112,-89.77776209,Florida Avenue Elementary School,342 Florida Avenue,Slidell,LA
577,30.49290669,-90.15195585,Florida Parishes Juvenile Detention Cntr.,28528 Highway 190,Covington,LA
578,31.43848931,-93.45904787,Florien Elementary School,504 Schoolhouse Drive,Florien,LA
579,31.43858932,-93.45904787,Florien High School,500 Highschool Drive,Florien,LA
580,30.63680544,-90.19035345,Folsom Elementary School,82144 Highway 25,Folsom,LA
581,30.63770549,-90.20715333,Folsom Junior High School,83055 Hay Hollow Road,Folsom,LA
582,30.40670751,-90.04135721,Fontainebleau High School,100 Bulldog Drive,Mandeville,LA
583,30.40500752,-90.04145722,Fontainebleau Junior High School,100 Hurricane Alley,Mandeville,LA
584,32.26278271,-93.93385092,Forcht Wade Correctional Center,7990 Caddo Drive,Keithville,LA
585,30.51420864,-91.11465422,Forest Heights Elementary School,7447 Sumrall Drive,Baton Rouge,LA
586,31.04689083,-92.53145875,Forest Hill Elementary School,15 Hwy 497,Forest Hill,LA
587,32.39418338,-93.79005148,Forest Hill Elementary School,2005 Francais Drive,Shreveport,LA
588,32.79159794,-91.41105371,Forest School,158 Clover Street,Forest,LA
589,29.86810833,-92.27015922,Forked Island/E. Broussard Elem School,19635 Columbus Road,Abbeville,LA
590,32.04149366,-91.81635092,Fort Necessity School,10630 Highway 562,Fort Necessity,LA
591,30.05728,-89.9693733,Frances Gaudet Elementary School,12000 Hayne Boulevard,New Orleans,LA
592,32.15889486,-91.70525156,Franklin Academy,2110 Loop Road,Winnsboro,LA
593,32.16339494,-91.68805164,Franklin Alternative School,5915 Highway 4,Winnsboro,LA
594,29.78591423,-91.5044583,Franklin Junior High School,525 Morris Street,Franklin,LA
595,32.14989474,-91.72905148,Franklin Parish High School,1600 Glover Drive,Winnsboro,LA
596,29.80321407,-91.50215811,Franklin Senior High School,1401 Cynthia Street,Franklin,LA
597,30.84760361,-90.15834991,Franklinton Elementary School,902 Cleveland Street,Franklinton,LA
598,30.85880332,-90.12594987,Franklinton High School,1 Demon Circle,Franklinton,LA
599,30.8510036,-90.15964983,Franklinton Junior High School,617 Main Street,Franklinton,LA
600,30.85440347,-90.14464985,Franklinton Primary School,610 T.W. Barker Drive,Franklinton,LA
601,30.23419962,-93.37726194,Frasch Elementary School,540 S Huntington,Sulphur,LA
602,29.96591243,-90.03696123,Fredrick A. Douglass High School,3820 St. Claude Avenue,New Orleans,LA
603,30.30360977,-90.80045609,French Settlement Elementary School,15810 LA Highway 16,French Settlement,LA
604,30.30490976,-90.80135608,French Settlement High School,15875 LA Highway 16,French Settlement,LA
605,30.50220878,-90.94175443,Freshwater Elementary School,1025 Cockerham Road,Denham Springs,LA
606,30.39840889,-90.74535551,Frost School,19672 LA Highway 42,Livingston,LA
607,29.99342435,-90.03787932,G. W. Carver High School,3059 Higgins Boulevard,New Orleans,LA
608,30.2446105,-90.9252561,G. W. Carver Primary School,518 West Oak St.,Gonzales,LA
609,30.01121113,-90.25426042,G.T. Woods Elementary School,1037 31st Street,Kenner,LA
610,29.83491359,-91.54735804,G.W. Hamilton Elementary School,105 Hatcherson,Baldwin,LA
611,30.37620977,-91.01775505,Gables Academy,15333 Jefferson Highway,Baton Rouge,LA
612,29.44221291,-90.30205888,Galliano Elementary School,148 W. 158TH Street,Galliano,LA
613,30.31390995,-90.90435571,Galvez Middle School,42018 Hwy 933,Prairieville,LA
614,30.30700996,-90.88465581,Galvez Primary School,16093 Henderson Bayou Road,Prairieville,LA
615,30.04851101,-90.6252584,Garyville/Mt. Airy Math & Science Magnet Schl.,240 Hwy 54,Garyville,LA
616,31.02589039,-93.26965277,Gates School,15112 Lake Charles Hwy.,Leesville,LA
617,30.00713317,-90.05249421,Gentilly Terrace Elementary School,4720 Painters Street,New Orleans,LA
618,29.90061256,-90.04726098,George Cox Elementary School,2630 Belle Chasse Highway,Gretna,LA
619,31.76889386,-93.10504835,George L. Parks Elementary and Middle School,800 Koonce Street,Natchitoches,LA
620,29.97441114,-90.41235969,George Washington Carver Early Learning Center,337 Gum Street,Hahnville,LA
621,32.54019198,-92.20145325,George Welch Elementary School,199 Caldwell Road,West Monroe,LA
622,31.7605891,-92.38255413,Georgetown High School,4528 Highway 500,Georgetown,LA
623,29.88821271,-90.01956103,Geraldine Boudreaux Elementary School,950 Behrman Highway,Terrytown,LA
624,30.22290581,-92.00716269,Gethsemane Christian Academy,317 Twelfth Street,Lafayette,LA
625,32.53708276,-93.06145033,Gibsland-Coleman High School,10th Street,Gibsland,LA
626,29.68591571,-90.98795894,Gibson Elementary School,6357 S. Bayou Black Drive,Gibson,LA
627,32.04919462,-91.66155113,Gilbert School,174 First Street,Gilbert,LA
628,30.37359831,-93.19505798,Gillis Elementary School,916 Topsy Road,Lake Charles,LA
629,30.4088094,-91.14365471,Glasgow Middle School,1676 Glasgow Ave,Baton Rouge,LA
630,30.51570857,-91.1380542,Glen Oaks Middle School,5300 Monarch Street,Baton Rouge,LA
631,30.50370873,-91.10775424,Glen Oaks Park Elementary School,5656 Lanier Drive,Baton Rouge,LA
632,30.51230863,-91.12175422,Glen Oaks Senior High School,6650 Cedar Grove Dr,Baton Rouge,LA
633,32.55068597,-92.65875216,Glen View Elementary School,1601 Bittersweet,Ruston,LA
634,32.64198303,-93.29444994,Glenbrook School,1674 Country Club Circle,Minden,LA
635,30.50319715,-92.42446112,Glendale Elementary School,900 West Dean Street,Eunice,LA
636,30.97629141,-92.5778583,Glenmora Elementary School,1518 7th Avenue,Glenmora,LA
637,30.96829151,-92.5853582,Glenmora High School,1414 7th Street,Glenmora,LA
638,30.27171127,-89.78416218,Glynn H. Brock Elementary School,259 Brakefield Street,Slidell,LA
639,30.48880883,-91.11375431,God's Way Christian Academy (B),7513 Prescott Road,Baton Rouge,LA
640,29.40911289,-90.27725885,Golden Meadow Lower Elementary School,118 Alcide Street,Golden Meadow,LA
641,29.38831288,-90.26385884,Golden Meadow Middle School,630 South Bayou Drive,Golden Meadow,LA
642,29.40531289,-90.27635885,Golden Meadow Upper Elementary School,124 North Third Street,Golden Meadow,LA
643,32.01949013,-92.90975074,Goldonna Elementary and Junior High School,248 Ash Street,Goldonna,LA
644,30.21831076,-90.93735627,Gonzales Middle School,1502 West Orice Roth Street,Gonzales,LA
645,30.23581057,-90.92075618,Gonzales Primary School,521 North Burnside Avenue,Gonzales,LA
646,32.54149232,-92.16935328,Good Hope Middle School,400 Good Hope Road,West Monroe,LA
647,30.53560086,-91.961365,Good Shepherd Montessori School,483 Cheramie Road,Port Barre,LA
648,29.9515123,-90.07266106,Good Shepherd Nativity Mission School (C),353 Baronne St.,New Orleans,LA
649,31.69198939,-92.1513537,Goodpine Middle School,12642 Hwy 84 West,Jena,LA
650,32.78359672,-91.54825352,Goodwill Elementary School,1638 Hwy 2,Oak Grove,LA
651,30.72840571,-90.55575197,Gordon-Richardson Christian Academy,10390 Highway 1045,Amite,LA
652,32.49268327,-93.74055169,Grace Christian Academy/Alternative,520 Olive St.,Shreveport,LA
653,31.27488971,-92.48235811,Grace Christian School (P),4900 Jackson Street,Alexandria,LA
654,32.51489264,-92.12435324,Grace Episcopal School,1400 North Fourth Street,Monroe,LA
655,30.01361152,-90.16746071,Grace King High School,4301 Grace King Place,Metairie,LA
656,32.52148568,-92.71335202,Grambling State Univ. Laboratory High School,407 Central,Grambling,LA
657,32.52148568,-92.71335202,Grambling State University Middle School,407 South Central,Grambling,LA
658,30.0506112,-90.6897582,Gramercy Elementary School,601 E Second Street,Gramercy,LA
659,29.36751395,-90.72105974,Grand Caillou Elementary School,6741 Grand Caillou Road,Dulac,LA
660,29.49921417,-90.67955887,Grand Caillou Middle School,3933 Grand Caillou Road,Houma,LA
661,30.42130208,-92.04556423,Grand Coteau Elementary School,238 Church Street,Grand Coteau,LA
662,29.23301163,-89.9978587,Grand Isle High School,149 Ludwig Lane,Grand Isle,LA
663,30.01610086,-93.18775909,Grand Lake High School,1039 Hwy 384 Grand Lake,Lake Charles,LA
664,29.92071189,-91.75055972,Grand Marais Elementary School,3319 College Road,Jeanerette,LA
665,30.68619525,-92.14776501,Grand Prairie Elementary School,669 Hwy. 363,Washington,LA
666,31.74358978,-92.57415388,Grant Academy,17771 Highway 167,Dry Prong,LA
667,31.74368978,-92.57415388,Grant High School,17779 Highway 167,Dry Prong,LA
668,30.39590937,-90.89905519,Gray's Creek Elementary School,11400 La Hwy 1033,Denham Springs,LA
669,31.99209131,-92.08215109,Grayson Elementary School,5237 Highway 126 East,Grayson,LA
670,30.4786089,-91.11755436,Greater Mt. Olive Christian Academy (B),3155 Victoria Dr.,Baton Rouge,LA
671,32.5541835,-93.81425241,Green Oaks High School,2550 Thomas E. Howard Drive,Shreveport,LA
672,29.99161142,-90.22176066,Green Park Elementary School,1409 North Upland Street,Metairie,LA
673,30.09580788,-91.99756162,Green T. Lindon Elementary School,603 Avenue B,Youngsville,LA
674,32.54128358,-93.70825161,Greenacres Middle School,2220 Airline Drive,Bossier City,LA
675,30.49480892,-91.04935434,Greenbrier Elementary School,12203 Canterbury Dr.,Baton Rouge,LA
676,30.02561102,-90.24466027,Greenlawn Terrace Elementary School,1500 38th Street,Kenner,LA
677,30.46370897,-91.13965442,Greenville Elementary School,1645 North Foster Dr,Baton Rouge,LA
678,29.63341543,-90.94065904,Greenwood Middle School,5001 Bayou Black Drive,Houma,LA
679,29.89541256,-90.05076095,Gretna Middle School,910 Gretna Boulevard,Gretna,LA
680,29.91561247,-90.05886099,Gretna No. 2 Academy for Advanced Studies,701 Amelia Street,Gretna,LA
681,30.53839929,-92.09906473,Grolee Elementary School,1540 West Grolee Street,Opelousas,LA
682,30.02590556,-92.50435965,Gueydan High School,901 Main Street,Gueydan,LA
683,29.67481365,-90.77825905,H. L. Bourgeois High School,1 Reservation Court,Gray,LA
684,30.01898845,-89.97571264,H.C. Schaumburg Elementary School,9501 Grant Street,New Orleans,LA
685,29.98279965,-93.37396192,Hackberry High School,1390 School Street,Hackberry,LA
686,31.27858962,-92.42945838,Hadnot-Hayes Elementary School,4020 Aaron Street,Alexandria,LA
